Timestamp,Location (Lat:Long),Temperature (°C),Heat Intensity,Humidity (%),Emissivity,Wind Direction (degrees),Wind Speed (m/s)
17-09-2023 16:49,-33.987:123.7606,37.61,294.04,65.67,0.88,92,5.27
17-09-2023 16:49,29.3535:-132.8559,22.08,208.41,62.15,0.99,237,8.86
17-09-2023 16:49,69.9772:1.5329,14.84,299.79,47.87,0.98,248,5.2
17-09-2023 16:49,-60.1788:92.0317,34.13,275.85,70.62,0.84,157,6.09
17-09-2023 16:49,83.3094:-130.9369,14.73,205.46,78.63,0.91,206,7.18
17-09-2023 16:49,-6.6842:119.8302,1.15,171.45,52.7,0.8,20,6.3
17-09-2023 16:49,21.1254:-59.3592,4.07,220.03,60.49,0.86,197,9.19
17-09-2023 16:49,21.9119:-75.0852,16.76,280.1,42.7,0.95,353,5.11
17-09-2023 16:49,-71.642:147.1077,12.97,137.66,38.03,0.86,252,7.33
17-09-2023 16:49,-29.5075:-95.5608,17.06,130.21,29.12,0.91,347,0.36
17-09-2023 16:49,26.3296:58.5382,12.86,299.74,36.65,0.86,43,6.25
17-09-2023 16:49,88.5535:157.0288,9.37,188.84,67.71,0.88,60,9.99
17-09-2023 16:49,-8.1006:177.4659,37.1,187.18,71.79,0.92,19,3.7
17-09-2023 16:49,6.7415:-139.0045,23.1,212.59,51.05,0.97,248,7.52
17-09-2023 16:49,59.2038:-167.2973,26.88,233.52,60.75,0.96,194,1.85
17-09-2023 16:49,-71.3938:-5.4588,12.44,169.63,64.67,0.95,334,2.19
17-09-2023 16:49,7.5481:17.5717,22.39,208.34,27.93,0.84,311,6.28
17-09-2023 16:49,82.7507:54.1466,0.21,280.59,27.81,0.93,320,4.85
17-09-2023 16:49,6.6384:-79.0514,25.7,263.34,79.28,0.83,185,6.61
17-09-2023 16:49,80.2805:-176.1099,33.59,194.47,38.19,0.82,46,7.77
17-09-2023 16:49,-51.1119:105.2953,10.79,194.64,27.13,0.9,35,5.34
17-09-2023 16:49,-52.5761:127.7683,23.91,215.84,35.92,0.82,130,8.6
17-09-2023 16:49,36.642:15.1568,13.43,198.28,57.16,0.86,297,5.76
17-09-2023 16:49,-56.3977:1.4034,1.12,180.67,32.62,0.87,134,9.23
17-09-2023 16:49,33.9819:130.2849,1.39,135.71,41.03,0.88,146,4.83
17-09-2023 16:49,-68.8289:39.6662,9.88,119.42,53.17,1,354,1.11
17-09-2023 16:49,14.9996:-130.8022,33.8,295.96,50.78,0.8,39,7.7
17-09-2023 16:49,-71.7771:127.6838,19.96,196.16,59.98,0.86,332,2.31
17-09-2023 16:49,-82.8574:-117.0186,26.42,296.48,68.53,0.96,285,6.35
17-09-2023 16:49,76.9304:6.2811,20.43,174.75,72.5,0.87,19,2.81
17-09-2023 16:49,34.877:57.7067,20.55,201.5,72.54,0.81,247,4.76
17-09-2023 16:49,51.1047:-49.3104,26.64,134.68,59.06,0.96,257,4.97
17-09-2023 16:49,-38.1036:7.9227,27.73,102.74,58.96,0.93,163,5.6
17-09-2023 16:49,-71.4435:-153.6151,18.57,264.42,20.86,0.98,99,3.65
17-09-2023 16:49,-55.7004:3.1066,4.1,273.02,26.38,0.8,349,9.13
17-09-2023 16:49,50.4801:36.0432,38.63,271.89,21.59,0.83,12,9.1
17-09-2023 16:49,-74.8129:-55.9641,20.29,195.59,46.47,0.81,14,5.72
17-09-2023 16:49,-89.5917:-58.5334,32.45,105.13,61.82,0.98,293,7.98
17-09-2023 16:49,39.3252:118.8598,28.46,258.77,68.51,1,341,5.93
17-09-2023 16:49,-21.9711:4.4147,28.32,194.29,53.2,0.95,204,0.53
17-09-2023 16:49,-79.7871:115.5672,26.18,187.15,53.91,0.92,100,6.69
17-09-2023 16:49,-9.7109:114.7559,36.7,123.18,47.82,0.81,311,4.05
17-09-2023 16:49,3.6871:68.137,30.28,156.66,22.98,0.85,189,3.63
17-09-2023 16:49,-75.0457:-26.5149,23.42,173.15,63.25,0.88,100,8.3
17-09-2023 16:49,66.2037:-73.5156,11.54,228.59,40.41,0.88,230,1.42
17-09-2023 16:49,-25.366:75.489,25.03,153.42,47.73,0.81,13,0.16
17-09-2023 16:49,53.9859:-79.9268,4.18,291.84,52.57,0.99,12,4.89
17-09-2023 16:49,40.2481:93.4406,37.64,274.34,59.64,0.86,94,1.04
17-09-2023 16:49,45.9703:-151.5717,16.44,176.85,23,0.88,199,8.8
17-09-2023 16:49,-26.0479:119.6879,14.69,164.7,42.18,0.85,117,7.91
17-09-2023 16:49,79.6645:153.3709,29.22,299.39,62.21,0.94,222,1.7
17-09-2023 16:49,5.8447:98.8035,22.05,231.93,54.8,0.83,52,7.58
17-09-2023 16:49,41.4661:10.1973,0.38,145.94,72.61,0.81,147,8.63
17-09-2023 16:49,-23.9761:-0.8509,38.58,221.23,76.36,0.91,84,9.43
17-09-2023 16:49,33.3427:-165.7838,35.54,148.44,27.59,0.91,319,8.09
17-09-2023 16:49,75.4223:-117.6475,12.76,176.55,52.83,0.85,98,4.44
17-09-2023 16:49,-52.8374:-99.4389,1.09,289.2,35.96,0.82,209,5.13
17-09-2023 16:49,43.4984:150.2224,2.58,256.83,52.68,0.85,271,6.03
17-09-2023 16:49,-33.638:-81.9559,25.39,227.03,52.62,0.94,347,7.24
17-09-2023 16:49,-1.369:10.3504,17.84,262,79.69,0.91,55,4.47
17-09-2023 16:49,21.2369:-168.5304,32.07,255.01,72.58,0.96,116,1.97
17-09-2023 16:49,-55.1798:32.5779,25.52,287.33,51.94,0.91,326,6.51
17-09-2023 16:49,76.7379:9.5106,19.82,297.72,71.93,0.99,212,2.56
17-09-2023 16:49,22.3834:-80.3767,21.42,274.76,54.12,0.97,252,4.61
17-09-2023 16:49,-66.0303:129.9428,16.46,144.56,23.94,0.87,161,3.72
17-09-2023 16:49,26.4388:-71.9144,36.31,226.29,53.89,0.96,92,7.41
17-09-2023 16:49,17.7769:165.1535,3.03,287.19,67.6,0.96,199,7.1
17-09-2023 16:49,11.2613:-165.9163,19.64,136.59,65.25,0.97,342,9.98
17-09-2023 16:49,84.8783:46.5502,31.55,238.23,45.13,0.85,318,4.22
17-09-2023 16:49,-69.732:172.2852,38.8,171.06,69.3,0.87,266,3.86
17-09-2023 16:49,29.9231:-54.557,9.8,117.44,69.12,0.98,98,9.62
17-09-2023 16:49,-80.0733:-150.8014,22.49,291.93,76.24,0.92,340,1.02
17-09-2023 16:49,-88.8728:25.9787,12.5,161.05,23.67,0.98,41,4.38
17-09-2023 16:49,75.8612:-44.1211,3.06,131.62,74.22,0.86,64,2.52
17-09-2023 16:49,-49.3071:91.5652,6.92,219.79,40.79,0.85,70,2.81
17-09-2023 16:49,53.6573:142.7937,20.17,176.24,51.52,0.84,60,5.05
17-09-2023 16:49,-54.5253:115.8415,2.44,290.25,42.08,0.99,293,7.13
17-09-2023 16:49,27.1311:38.4671,0.59,296.81,25.78,0.86,164,3.33
17-09-2023 16:49,28.1652:152.432,9.24,203.39,26.6,0.82,34,8.15
17-09-2023 16:49,-50.3292:68.3406,2.5,177.94,30.87,0.98,232,9.84
17-09-2023 16:49,2.3946:-56.9927,27.03,298.08,26.96,0.94,63,8.41
17-09-2023 16:49,26.4486:-107.4137,25.8,194.7,22.79,0.91,182,6.81
17-09-2023 16:49,-80.2572:69.6841,15.19,296.73,44.08,0.81,266,5.05
17-09-2023 16:49,89.2328:155.3116,12.12,234.02,38.13,0.97,358,8.42
17-09-2023 16:49,-50.8096:-12.2712,27.22,297.42,26,1,314,5.14
17-09-2023 16:49,31.0463:-153.751,38.55,108.05,78.42,0.89,119,9.65
17-09-2023 16:49,6.4879:71.7095,25.66,194.31,22.27,0.93,11,5.13
17-09-2023 16:49,-68.4076:31.7505,36.88,160.69,66.61,0.87,240,0.87
17-09-2023 16:49,-16.0397:-7.3242,12.73,131.82,39.41,0.85,113,6.3
17-09-2023 16:49,-58.2673:-167.631,25.2,291.91,41.55,0.91,229,9.01
17-09-2023 16:49,-35.4659:-4.7812,24.56,230.53,75.87,0.87,251,2.13
17-09-2023 16:49,-40.7694:-78.1109,32.88,175.69,23.79,0.96,107,6.84
17-09-2023 16:49,-75.8473:12.2182,18.76,125.91,74.46,0.81,27,4.25
17-09-2023 16:49,-28.891:52.8979,39.24,171.82,32.48,0.89,273,7.17
17-09-2023 16:49,-8.646:43.7614,19.47,184.08,37.42,0.91,297,4.58
17-09-2023 16:49,-18.9289:-5.0316,6.53,282.49,49.06,0.92,303,5.19
17-09-2023 16:49,-59.4077:51.205,36.71,133.28,64.8,0.8,343,8.51
17-09-2023 16:49,71.4976:-137.9659,20.94,261.94,28.5,0.94,274,1.13
17-09-2023 16:49,-78.3021:115.434,28.07,134.84,22.89,0.91,309,5.54
17-09-2023 16:49,-46.7559:-72.0278,10.86,233.48,32.89,0.95,165,6.67
17-09-2023 16:49,54.4576:120.9328,22.43,207.58,25.51,0.94,287,6.64
17-09-2023 16:49,-62.8244:-22.7023,24.79,184.72,23.5,0.96,202,2.13
17-09-2023 16:49,-22.311:141.2462,9.43,225.64,43.17,0.93,303,4.68
17-09-2023 16:49,-21.9394:46.4767,25.08,105.53,43,0.89,150,7.11
17-09-2023 16:49,-87.6863:-143.5378,10.15,175.13,72.33,0.84,167,7.17
17-09-2023 16:49,-85.8364:134.8039,37.84,206.33,22.65,0.84,113,9.04
17-09-2023 16:49,16.3286:2.4413,15.01,102.33,55.02,0.84,54,1.75
17-09-2023 16:49,16.0494:138.8888,13.44,219.56,77.76,0.98,286,4.54
17-09-2023 16:49,72.1277:91.904,26.47,276.23,37.42,0.93,73,4.9
17-09-2023 16:49,8.3063:-134.8391,13.49,209.63,42.63,0.94,207,8.37
17-09-2023 16:49,-84.8793:170.9204,7.93,294.45,77.72,0.81,280,2.69
17-09-2023 16:49,-31.0238:-131.008,17.02,225.8,31.37,0.96,19,1.72
17-09-2023 16:49,18.4702:32.9843,2.03,144.14,44.09,0.94,70,2.82
17-09-2023 16:49,-13.5845:-93.4729,7.59,212.06,26.1,0.99,345,8.08
17-09-2023 16:49,50.1051:-64.7592,33.4,277.36,26,0.89,154,9.42
17-09-2023 16:49,-75.6766:-88.0691,31.78,282.34,79.49,0.91,51,2.58
17-09-2023 16:49,-38.5423:-48.36,37.37,235.12,43.18,0.8,351,2.57
17-09-2023 16:49,-10.799:142.6728,34.72,250.46,33.85,0.9,123,6.74
17-09-2023 16:49,-89.2557:-53.1447,4.13,228.61,49.05,0.92,189,0.64
17-09-2023 16:49,59.1213:166.5289,3.39,269.3,46.22,0.93,339,9.74
17-09-2023 16:49,-21.4319:142.8576,14.57,198.83,41.27,0.86,188,3.65
17-09-2023 16:49,-58.1638:-161.6905,17.98,289.47,69.79,0.91,282,8.5
17-09-2023 16:49,17.566:-54.4623,8.4,172.91,72.79,0.91,120,8.31
17-09-2023 16:49,40.6114:67.2652,25.06,157.24,56.09,0.91,84,4.63
17-09-2023 16:49,42.2439:-174.4312,11.94,232.39,68.72,0.89,108,0.97
17-09-2023 16:49,-73.9418:24.1211,17.66,228.52,38.11,0.9,218,1.88
17-09-2023 16:49,-19.5395:-158.3724,11.37,278.48,46.49,0.93,112,9.06
17-09-2023 16:49,-61.999:87.6294,28.12,245.77,48.71,0.97,107,2.89
17-09-2023 16:49,-63.8086:-116.4413,14.46,141.43,23.16,0.93,193,4.73
17-09-2023 16:49,-72.0439:0.037,7,143.42,36.58,0.92,170,6.6
17-09-2023 16:49,-50.9837:8.2598,19.28,285.03,45.98,0.9,270,4.56
17-09-2023 16:49,-38.6499:-51.1359,18.33,253.36,70.09,0.85,319,6.87
17-09-2023 16:49,-41.5001:-71.602,24.73,207.08,49.91,0.87,260,9.63
17-09-2023 16:49,21.9596:-169.1097,20.65,190.96,69.12,0.96,132,2.45
17-09-2023 16:49,14.6581:-87.514,25.7,247.59,47.19,0.85,300,2.58
17-09-2023 16:49,-31.0695:-100.9759,7.99,179.99,25.9,0.83,346,8.23
17-09-2023 16:49,-63.136:24.8324,9.15,191.47,62.34,0.91,123,0.78
17-09-2023 16:49,-89.0618:-174.7071,29.81,193.86,24.86,0.9,17,0.39
17-09-2023 16:49,-36.577:148.8033,14.34,233.62,36.32,0.91,177,3.45
17-09-2023 16:49,-43.3023:-115.8919,36.48,227.23,75.88,1,132,4.34
17-09-2023 16:49,-30.525:95.57,37.25,247.87,76.12,0.86,93,7.65
17-09-2023 16:49,-33.1389:64.8341,17.82,197.89,43.69,0.95,120,2.85
17-09-2023 16:49,27.0128:31.507,27.56,177.43,76.88,0.93,99,3.92
17-09-2023 16:49,-87.4062:-4.2751,15.5,160.24,53.41,0.82,15,8.7
17-09-2023 16:49,72.6832:-1.6902,14.4,151.7,36.01,0.9,46,6.67
17-09-2023 16:49,83.2669:-142.7808,4.28,192.98,46.54,0.94,41,4.24
17-09-2023 16:49,-80.4605:69.0409,24.9,114.66,75.66,0.99,3,5.04
17-09-2023 16:49,-51.6405:101.713,30.36,245.39,40.58,0.97,151,0.96
17-09-2023 16:49,4.6386:105.3156,14.18,199.62,47.97,0.93,188,6.11
17-09-2023 16:49,-32.021:-9.756,16.49,203.2,23.95,0.99,316,4.84
17-09-2023 16:49,-19.9937:-164.8335,34.39,200.24,22.22,0.94,337,7.38
17-09-2023 16:49,-67.3503:133.2961,29.04,260.77,62.8,0.87,301,9.24
17-09-2023 16:49,57.3902:148.6932,34.23,210.81,71.21,0.88,27,4.92
17-09-2023 16:49,39.3486:34.7383,18.96,114.13,47.38,0.9,314,3.52
17-09-2023 16:49,14.0175:-66.0458,8.74,231.01,32.59,0.89,282,8.98
17-09-2023 16:49,-58.7553:-120.0023,27.17,127.33,65,0.81,317,5.36
17-09-2023 16:49,-22.8244:11.3591,14.78,258.43,68.89,0.81,315,7.17
17-09-2023 16:49,-1.5794:-21.4146,19.72,182.27,73.64,0.93,350,5.06
17-09-2023 16:49,-39.1818:125.4473,31.42,179.04,24.94,0.97,39,2.04
17-09-2023 16:49,-53.5383:78.1148,27.2,117.75,43.02,0.88,226,1.84
17-09-2023 16:49,-56.3196:103.9038,2.35,186.56,60.08,0.8,201,4.53
17-09-2023 16:49,-81.9508:-43.6577,4.68,272.15,63.04,0.81,123,8.46
17-09-2023 16:49,37.4309:42.5989,34.57,135.41,78.39,0.92,281,8.41
17-09-2023 16:49,41.2536:-8.5702,20.25,288.15,32.37,0.81,214,3.91
17-09-2023 16:49,58.5325:-60.5527,33.8,176.22,52.23,0.81,100,5.9
17-09-2023 16:49,82.1078:86.2947,5.04,143.92,20.56,0.8,6,9.93
17-09-2023 16:49,44.172:-13.9581,37.93,234.11,43.58,0.96,181,1.21
17-09-2023 16:49,89.2977:-163.4231,8.33,175.81,75.52,0.83,283,5.43
17-09-2023 16:49,43.2492:28.809,18.04,269.98,34.1,0.82,26,3.73
17-09-2023 16:49,45.3727:-135.5477,24.37,126.35,42.5,0.9,149,9.05
17-09-2023 16:49,63.4395:-159.9358,14.28,195.96,79.33,0.91,166,6.71
17-09-2023 16:49,8.0642:14.4929,13.01,188.07,21.68,0.92,229,0.55
17-09-2023 16:49,-10.5944:91.0006,26.93,191.28,71.76,0.82,64,2.01
17-09-2023 16:49,31.8972:156.7899,29.26,208.7,35.58,0.91,355,6.5
17-09-2023 16:49,17.6806:73.3809,29.52,112.21,78.27,0.94,326,9.4
17-09-2023 16:49,81.8699:142.4898,18.06,220.81,48.16,0.87,187,7.7
17-09-2023 16:49,-75.5714:-6.7678,34.6,145.64,24.22,0.91,303,3.2
17-09-2023 16:49,24.1352:-99.4218,5.08,118.86,62.07,0.82,222,4.31
17-09-2023 16:49,-36.5966:8.0209,29.26,195.1,27.68,0.9,245,0.22
17-09-2023 16:49,-38.7901:152.9086,18.79,123.44,74.36,0.94,51,9.07
17-09-2023 16:49,-23.8255:-28.8201,31.45,226.45,59.41,0.9,239,3
17-09-2023 16:49,-76.9941:-114.8578,17.1,203.53,27.27,0.83,172,6.78
17-09-2023 16:49,12.9227:-76.6598,35.35,288.11,76.82,0.88,183,8.66
17-09-2023 16:49,-5.3662:-64.8034,9.97,121.81,74.2,0.92,156,1.93
17-09-2023 16:49,-72.9388:44.0396,13.25,259.84,50.14,0.88,110,1.36
17-09-2023 16:49,-18.8078:23.6795,14.2,201.54,64.07,0.94,346,2.3
17-09-2023 16:49,79.3058:-0.8679,32.23,251.99,79.7,0.92,150,6.1
17-09-2023 16:49,77.454:152.0815,16,152.08,67.96,0.99,267,9.12
17-09-2023 16:49,5.3827:74.6099,21.2,171.53,52.66,0.93,339,5.58
17-09-2023 16:49,-86.0895:-24.5887,11.01,275.93,21.52,0.95,225,5.24
17-09-2023 16:49,-4.7873:83.8491,24.4,146.06,50,0.92,173,6.08
17-09-2023 16:49,-8.3003:33.5908,24.14,195.09,67.44,0.87,301,7.13
17-09-2023 16:49,-20.148:-54.574,33.02,145.22,51.34,0.81,108,1.73
17-09-2023 16:49,75.3074:165.1357,19.26,209.9,66.62,0.94,115,5.71
17-09-2023 16:49,3.1679:24.545,22.04,195.99,42.87,0.91,245,9.53
17-09-2023 16:49,-9.0318:-30.1627,34.95,208.75,56.23,0.83,121,9.91
17-09-2023 16:49,-43.9864:162.4001,17.95,196.45,21.19,0.87,324,9.99
17-09-2023 16:49,63.6127:99.8061,8.61,140.24,35.41,0.99,233,7.27
17-09-2023 16:49,-70.7749:-159.5403,24.85,289.46,77.56,0.88,15,7.29
17-09-2023 16:49,-77.8819:-147.0154,28.39,277.81,72.84,0.9,67,5.3
17-09-2023 16:49,66.0469:127.8436,15.09,246.2,22.29,0.91,233,2.5
17-09-2023 16:49,65.5284:117.0756,22.32,112.78,52.48,0.81,126,6.25
17-09-2023 16:49,65.2646:-28.0851,35.48,186.12,56.34,0.98,191,0.93
17-09-2023 16:49,-1.4128:110.748,10.01,137.07,72.06,0.94,263,9.5
17-09-2023 16:49,61.1225:-2.5829,18.9,284.82,29.32,0.92,216,9.1
17-09-2023 16:49,-1.3752:110.5758,21.04,123.4,40.78,0.95,123,3.79
17-09-2023 16:49,79.8601:-157.7193,5,132.49,46.82,0.86,138,7.09
17-09-2023 16:49,1.2455:-53.8269,2.64,136.98,55.58,0.83,112,4.13
17-09-2023 16:49,-72.0715:-38.7108,10.41,220.3,74.42,0.92,277,1.33
17-09-2023 16:49,-50.7705:-111.3588,6.7,151.98,35.04,0.98,313,4.13
17-09-2023 16:49,-39.2723:-20.4807,27.21,277.08,69.14,0.86,150,2.97
17-09-2023 16:49,32.0125:-141.5123,1.41,293.63,42.44,0.91,325,9.32
17-09-2023 16:49,28.2955:-70.4277,4.42,268.03,41.03,0.98,107,5.15
17-09-2023 16:49,-62.7897:120.7342,6.75,298.19,79.74,0.91,276,4.95
17-09-2023 16:49,66.5923:-117.0656,28.83,242.18,54.78,0.84,50,3.26
17-09-2023 16:49,10.4052:-138.1589,19.69,296.57,78.03,0.8,207,3.63
17-09-2023 16:49,-82.9369:18.6626,28.12,190.84,36.51,0.82,169,8.51
17-09-2023 16:49,58.3785:75.6296,38.6,169.93,72.81,0.82,285,0.94
17-09-2023 16:49,62.818:-124.4556,21.44,249.07,48.3,0.89,282,7.81
17-09-2023 16:49,-54.527:-58.2604,18.86,150.62,41.68,0.95,272,9.47
17-09-2023 16:49,39.9314:110.4556,2.58,274.4,64.39,0.92,4,0.31
17-09-2023 16:49,-43.478:135.2051,7.59,138.79,52.2,0.96,88,0.47
17-09-2023 16:49,-46.489:84.2661,4.82,117.84,67.01,0.83,203,9.89
17-09-2023 16:49,-80.0226:-131.2338,24.46,102.32,41.69,0.99,183,8.09
17-09-2023 16:49,-35.5946:-32.4826,24.52,240.6,59.24,0.99,221,9.85
17-09-2023 16:49,30.3827:11.6554,21.68,194.87,48.75,0.93,151,2.88
17-09-2023 16:49,-45.1526:102.9692,27.43,198.71,49.44,0.81,317,7.96
17-09-2023 16:49,55.1254:26.8549,20.81,133,45.38,0.89,309,5.56
17-09-2023 16:49,-24.9299:-153.447,5.35,108.79,77.16,0.81,167,1.29
17-09-2023 16:49,15.951:-178.6461,6.86,293.28,28.06,0.8,292,3.57
17-09-2023 16:49,76.8023:-39.6124,24.91,136.25,35.7,0.82,4,0.42
17-09-2023 16:49,-24.1714:174.352,39.27,267.04,32.86,0.86,88,4.45
17-09-2023 16:49,67.8887:57.7387,37.57,126.85,32.74,0.93,285,6.22
17-09-2023 16:49,13.7059:35.7148,1.43,112.73,60.62,0.97,239,5.52
17-09-2023 16:49,40.4652:-155.8274,10.7,275.04,23.52,0.92,59,1.07
17-09-2023 16:49,-56.7848:-108.2752,21.83,165.61,40.35,0.98,158,4.56
17-09-2023 16:49,34.4365:-40.9126,39.28,266.96,43.35,0.93,140,6.65
17-09-2023 16:49,-59.9589:-90.7497,13.3,202.03,63.32,0.89,142,3.54
17-09-2023 16:49,24.9382:4.5271,5.86,132.17,20.01,0.91,351,6.97
17-09-2023 16:49,-39.1829:-159.5853,26.69,285.11,69.86,0.94,262,8.4
17-09-2023 16:49,66.5559:106.4025,26.72,224.78,26.94,0.96,190,3.17
17-09-2023 16:49,-42.1467:65.7284,27.63,174.05,51.03,0.85,241,9.39
17-09-2023 16:49,81.1296:88.0348,20.77,133.66,26.84,0.99,271,5.67
17-09-2023 16:49,-85.5394:109.1892,14.19,159.48,39.25,0.92,46,9.69
17-09-2023 16:49,5.6848:50.3407,15.58,199.65,22.01,0.84,288,2.44
17-09-2023 16:49,-73.7835:144.3594,7.45,199.51,26.74,0.96,104,5.56
17-09-2023 16:49,72.0091:-112.1639,30.95,290.43,64.64,0.81,301,5.92
17-09-2023 16:49,22.2283:112.871,26.29,230.35,77.15,0.93,324,8.57
17-09-2023 16:49,-41.4847:-173.8469,25.38,131.39,29.3,0.99,96,5.23
17-09-2023 16:49,-9.0528:58.4511,37.02,257.44,38.55,0.93,162,7
17-09-2023 16:49,1.7445:168.3962,12.31,216.84,38.97,0.94,164,7.8
17-09-2023 16:49,7.8705:-128.3144,8.35,278.14,44.79,0.8,300,5.77
17-09-2023 16:49,63.9081:11.5595,5.8,282.4,74.14,0.81,148,6.89
17-09-2023 16:49,-79.0435:-33.2902,5.29,288.59,33.15,0.89,111,1.8
17-09-2023 16:49,9.7289:-104.4696,22.08,218.13,78.13,0.91,223,9.39
17-09-2023 16:49,-58.2727:34.9337,35.94,239.81,44.91,0.91,65,4.4
17-09-2023 16:49,16.0807:13.5629,1.59,149.23,50.13,0.92,245,7.75
17-09-2023 16:49,16.2914:-179.1092,29.75,284.49,66.01,0.94,148,0.94
17-09-2023 16:49,-26.7809:-163.8415,36.5,200.11,35.02,0.94,90,8.2
17-09-2023 16:49,15.6128:-58.3773,18.37,135.21,68.08,0.86,136,2.06
17-09-2023 16:49,-72.862:-58.4988,3.81,293.51,70.57,0.94,248,2.34
17-09-2023 16:49,67.8799:149.9943,2.3,294.86,54.12,0.92,109,2.17
17-09-2023 16:49,80.3978:-113.7596,31.94,254.75,37.59,0.85,116,2.01
17-09-2023 16:49,71.8137:-13.7274,14.97,297.35,49.53,0.8,323,9.01
17-09-2023 16:49,4.3945:143.3397,23.49,137.09,56.18,0.97,181,3.22
17-09-2023 16:49,43.4673:-94.1293,29.26,231.81,64.05,0.95,36,8.92
17-09-2023 16:49,47.1942:-103.8192,7.58,248.9,74.47,0.92,92,2.24
17-09-2023 16:49,-83.2286:78.1558,6.66,280.25,28.75,0.84,109,8.52
17-09-2023 16:49,72.2915:63.0855,31.87,292.33,35.18,0.88,131,1.53
17-09-2023 16:49,-26.4816:172.8642,27.27,286.06,31.05,0.81,52,9.92
17-09-2023 16:49,-89.3919:-114.3669,8.97,246.81,22.59,0.94,268,5.91
17-09-2023 16:49,6.63:-157.8533,38.09,155.5,64.72,0.92,95,6.36
17-09-2023 16:49,-75.6807:-107.951,8.56,201.24,20.94,0.84,326,3.89
17-09-2023 16:49,-69.608:-67.9569,30.08,160.27,75.38,0.89,323,7.59
17-09-2023 16:49,70.7661:135.3735,6.63,157.65,31.6,0.83,195,8
17-09-2023 16:49,34.337:45.083,4.62,135.49,32.57,0.96,8,8.61
17-09-2023 16:49,3.2403:97.7094,29.21,260.56,70.74,0.96,334,1.95
17-09-2023 16:49,-28.5891:-156.243,6.43,207.84,37.84,0.95,277,6.4
17-09-2023 16:49,-5.2854:-143.7697,0.54,178.5,55.29,0.87,138,4.41
17-09-2023 16:49,24.1967:-99.009,33.05,241.87,30.47,0.89,7,2.09
17-09-2023 16:49,-31.9137:117.1806,15.6,113.96,59.11,0.94,225,9.86
17-09-2023 16:49,-87.2069:104.1822,36.5,213.55,23.12,0.88,77,2.85
17-09-2023 16:49,-36.6034:-83.3081,11.9,206.07,20.9,0.91,324,7.15
17-09-2023 16:49,75.7254:-155.2695,33.19,196.78,68.09,0.94,153,3.34
17-09-2023 16:49,-39.2049:-50.1504,38.94,175.43,54.44,0.98,58,2.55
17-09-2023 16:49,-71.5092:83.6021,15.04,186.2,54.15,0.98,343,1.24
17-09-2023 16:49,41.3509:12.4289,11.24,113.68,25.43,0.82,105,6.68
17-09-2023 16:49,30.6341:-17.2905,29.53,257.98,27.18,0.91,37,9.53
17-09-2023 16:49,40.9185:-101.4268,36.4,124.64,36.65,0.94,126,2.22
17-09-2023 16:49,21.4816:-80.0692,33.09,265.36,73.54,0.82,39,7.15
17-09-2023 16:49,9.2311:-98.9163,33.28,199.29,65.93,0.82,175,0.11
17-09-2023 16:49,-52.1766:96.1876,17.56,124,57.25,0.99,224,6.91
17-09-2023 16:49,-75.1623:-29.9464,3.28,165.75,39.13,0.87,315,1.78
17-09-2023 16:49,-63.4944:5.4898,29.64,142.73,58.25,0.86,319,5.27
17-09-2023 16:49,-85.1288:43.9558,38.43,185.88,47.05,0.96,77,8.78
17-09-2023 16:49,17.9795:62.591,1.29,219.09,50.3,0.82,285,2.74
17-09-2023 16:49,38.5616:-160.3672,23.86,193.62,52.3,0.83,22,6.91
17-09-2023 16:49,-75.6776:80.7749,39.15,268.33,45.29,0.82,329,4.75
17-09-2023 16:49,31.7326:128.7629,16.78,102.94,60.58,0.87,43,5.29
17-09-2023 16:49,-19.7282:73.9599,21.99,138.54,41.14,0.94,161,8.56
17-09-2023 16:49,-37.653:70.1899,4.1,263.8,35.26,0.86,355,2.71
17-09-2023 16:49,-29.0635:115.8099,35.15,255.61,28.42,0.83,250,3.56
17-09-2023 16:49,-70.7088:-22.8507,25.68,129.39,35.58,0.93,53,1.83
17-09-2023 16:49,10.3333:151.478,33.78,164.4,48.48,0.82,325,4.63
17-09-2023 16:49,26.3104:62.846,3.78,288.7,73.96,0.82,350,9.54
17-09-2023 16:49,85.7337:176.1717,13.71,117.79,20.43,0.81,198,8.91
17-09-2023 16:49,42.5579:139.6724,10.28,193.92,72.22,0.85,174,9.91
17-09-2023 16:49,20.3963:-159.7816,28.37,289.71,66.17,0.94,72,0.43
17-09-2023 16:49,-89.9468:-5.8005,35.49,118.74,57.64,0.94,109,7.62
17-09-2023 16:49,64.0166:-48.7633,32.5,235.83,76.39,0.99,211,2.65
17-09-2023 16:49,-51.9142:-33.9819,9.18,117.1,60.73,0.99,289,2.63
17-09-2023 16:49,31.7408:-131.1062,12.82,172.04,45.86,0.84,32,5.63
17-09-2023 16:49,-31.3668:-37.8614,31.64,152.81,48.87,0.82,336,3.88
17-09-2023 16:49,55.964:-0.3735,3.64,163.35,50.75,0.89,10,2.92
17-09-2023 16:49,-9.2363:-55.1038,24.1,286.48,42.86,0.85,192,6.35
17-09-2023 16:49,75.1594:125.0233,23.68,129.76,46.45,0.96,222,8.56
17-09-2023 16:49,-26.1927:-62.7962,37.06,185.4,63.99,0.81,277,5.65
17-09-2023 16:49,-20.3638:-14.1713,13.64,267.86,46.72,0.8,4,5.22
